fecha,volumen_DSP,volumen_NFP,volumen_NFC
2023-06-15,7424.646544893932,1834.8551871706863,12713.468380281996
2023-06-16,9040.500525190591,1782.639396981911,10910.35659616427
2023-06-17,4800.015789996012,1193.7187128037513,8108.153666789921
2023-06-18,6206.087996048721,851.1507280405855,9212.84543475733
2023-06-19,4586.323049949515,1154.7595949909737,9422.658763970616
2023-06-20,6458.877254883004,1281.1040139192344,9580.506784728354
2023-06-21,5836.5698246096845,2055.9966611942154,11141.318417705515
2023-06-22,6046.122021367264,2135.8522961760027,10162.41611712481
2023-06-23,5114.053308266331,2032.706312491152,11931.963089229574
2023-06-24,7903.888647811103,1709.590870662172,11902.405045413325
2023-06-25,5600.022090272682,788.845982298007,9607.103219920938
2023-06-26,4195.364232050124,1246.0960554049238,8785.179500167304
2023-06-27,7368.357395366446,1907.068275340809,10129.917867958706
2023-06-28,5310.214651551785,1583.4392313116623,11458.890243996955
2023-06-29,4159.564238162756,1797.1310524659827,10137.271078875028
2023-06-30,7818.812716773766,1988.344428447976,14115.466031544678
2023-07-01,7002.9069640045445,2082.453819947872,10348.965643650678
2023-07-02,6268.865767758063,979.2716352825782,12004.51039915516
2023-07-03,5763.695069465282,1833.879416042609,10002.401258419824
2023-07-04,8753.062210741116,2443.917986986353,10702.61243870795
2023-07-05,6574.36251329164,2328.1922698180524,13797.944842533334
2023-07-06,7658.946355197173,2156.9921948546216,6796.245337046297
2023-07-07,7856.657449200741,1616.3836221440897,16754.889987535906
2023-07-08,10384.21799107342,2239.029535861244,15807.5561867292
2023-07-09,3446.4671950309166,897.896960885205,10310.495636314085
2023-07-10,4970.603040046678,1178.212707155673,9633.995313416945
2023-07-11,9709.106670004345,2337.857366132685,10982.83845266671
2023-07-12,6368.710771004729,2662.4132339810917,13506.381628761452
2023-07-13,6009.849885238947,1913.1255288415373,12845.73906318476
2023-07-14,10516.878175935532,2026.7578966083315,10459.134861665483
2023-07-15,9818.964830284836,1685.7909097688296,12325.05000945994
2023-07-16,5779.587883526441,1105.4014991216766,11910.969445727587
2023-07-17,5215.770893780144,2289.767925885126,13952.88883988826
2023-07-18,11316.257426744452,2209.263409204725,11683.40035678355
2023-07-19,5392.126771350128,2384.056967722858,12335.39855508764
2023-07-20,6516.866396044363,1889.2604211600976,11091.190900102029
2023-07-21,7469.875696305578,1869.5973781492808,14358.87044273058
2023-07-22,10021.555015454353,1731.958459861547,13489.04414085766
2023-07-23,4361.858080845524,1171.4718674714356,12228.881605816823
2023-07-24,2708.381780057457,1659.89890905108,11197.331191436557
2023-07-25,9007.998240851924,2031.4039924923984,10446.483517961704
2023-07-26,5164.725955939957,1728.5508250165285,11136.26557535858
2023-07-27,4609.935367974242,1877.865280363157,11255.737735997396
2023-07-28,7036.996363586722,2811.572077763861,14044.91375880272
2023-07-29,7878.484925471569,2270.668608045834,14156.0233742847
2023-07-30,5977.894629040233,1205.4504889675638,12107.66390526516
2023-07-31,4864.032711575748,2482.4571941523186,11929.908542474474
2023-08-01,9476.26519963856,3059.00304940072,14773.830643119652
2023-08-02,6860.654163507256,2226.1824758252696,14624.871993313707
2023-08-03,6367.823975694945,2290.0379902078835,10287.983356366236
2023-08-04,4007.662735868338,1536.1567420543097,9508.403345534563
2023-08-05,4156.454413889002,1372.813378222908,9029.606161313715
2023-08-06,4016.1968307647617,1440.473464764503,9416.463998061208
2023-08-07,2708.381780057457,1068.0777130502595,7714.816663907081
2023-08-08,8138.472407726966,2484.064773485585,11325.52170413784
2023-08-09,6196.561004368466,1673.0196853837704,13151.876085037193
2023-08-10,6439.855384567354,2038.3698529385435,13622.884089140152
2023-08-11,6552.616132191639,2451.675177944758,14259.911909221397
2023-08-12,10008.858174661524,2312.253820957409,13466.521719128346
2023-08-13,6142.940026903567,1149.7017910437733,12751.36769481695
2023-08-14,6443.647754753164,2151.620399667487,14261.527566619376
2023-08-15,12196.352684174499,2787.712823890898,17931.210608656987
2023-08-16,10526.933242618086,3614.4143000192357,13832.617152857252
2023-08-17,5798.816923669057,3094.80351579974,10911.62267176642
2023-08-18,10021.555743087818,2473.3039229234782,11046.5042668116
2023-08-19,9652.68746162353,1765.1639636558011,12269.213544935625
2023-08-20,3144.990607576113,959.4623248936856,9636.172824748077
2023-08-21,4882.22092303202,1092.6994365542228,12370.578765039612
2023-08-22,7171.072162794484,1711.300459565167,13161.099858598283
2023-08-23,5308.314988358896,1731.395488857358,12925.544698469674
2023-08-24,5741.015682577984,2244.90814014936,14384.70160336621
2023-08-25,6852.766189055087,2138.756004320469,16587.2162965978
2023-08-26,9314.57519531336,1940.485378392243,14121.37880886959
2023-08-27,6153.78363379584,1154.4376454182843,13747.419539191116
2023-08-28,7046.562866943167,2414.000447495241,8190.011486750057
2023-08-29,8090.089122582574,2223.5521201897227,13984.290659147611
2023-08-30,6829.961718762438,2176.432285459838,14440.58848258868
2023-08-31,4890.884475520144,2232.033520526888,13919.83268049252
2023-09-01,7445.353230542923,1758.1761010841317,18154.76743810616
2023-09-02,9104.018712337178,2718.35144672876,14574.989134369567
2023-09-03,6049.959471887863,1264.9527957230505,13293.582607081673
2023-09-04,6593.626019237994,1909.2648888108768,14199.155183106175
2023-09-05,7393.857624105415,1941.7924032857325,14422.903153492323
2023-09-06,7593.089866859315,1651.1839052170626,14902.308832926426
2023-09-07,7305.074084345749,2321.2608180867555,15891.254902630946
2023-09-08,6654.081789933548,3614.4143000192357,18621.392855741706
2023-09-09,7654.745756211683,2066.358683756111,13109.80617203487
2023-09-10,7142.368494666139,1097.2666408647235,11976.15712929959
2023-09-11,6251.472250172148,2137.4621672504563,12868.032222339889
2023-09-12,7195.258337489559,2192.9325083841272,13607.735820437609
2023-09-13,6867.009245877737,2085.468040879058,14562.90244376571
2023-09-14,8390.577993773104,2283.651233394673,10042.377566897923
2023-09-15,7748.582020135268,2142.3875768379003,18182.82208414296
2023-09-16,6207.0983800237545,1019.4338710325324,14951.765195310443
2023-09-17,5621.996389219784,1059.049953279673,13291.523100072382
2023-09-18,8988.21986713164,2492.9062459621573,5276.961890787317
2023-09-19,7843.308663471605,2405.0933542872863,15836.722933728694
2023-09-20,6385.0844455770175,2100.6909728336377,16221.537902903705
2023-09-21,7476.289280921444,1937.6410277707716,11407.37798446114
2023-09-22,7911.590813047685,2368.887930437714,15900.61850818604
2023-09-23,8084.6192112065155,2528.168589812487,15536.714386983356
2023-09-24,5935.619314534238,1301.0603235926558,14090.597183276095
2023-09-25,9355.420417791527,2357.9753548603826,5276.961890787317
2023-09-26,9134.376862065792,2591.422786749773,6066.115755802776
2023-09-27,2708.381780057457,2131.146499783993,15610.215139663098
2023-09-28,7842.200474452952,3431.799302578238,15260.23394504297
2023-09-29,12196.352684174499,3069.4381821009306,13227.578886176369
2023-09-30,3469.6254613957003,2720.511658660679,14372.242457686662
2023-10-01,5985.70458733713,2127.259815829108,11085.51048687832
2023-10-02,5105.341481328418,2975.8992150788667,12008.788104768077
2023-10-03,8539.61897874729,3032.771685359465,16754.664996805626
2023-10-04,9547.882276460792,3030.354192173085,18906.383586222484
2023-10-05,9451.00820616598,2058.5599294930485,11865.336933012491
2023-10-06,10431.552084330122,3371.7930488134807,16156.872244780054
2023-10-07,10201.43026620752,612.5973590849839,8819.455916844361
2023-10-08,4367.412303387753,612.5973590849839,16399.216848068
2023-10-09,9155.98937759275,1128.7439280564522,10929.97108615252
2023-10-10,11825.31418121804,2830.125753366993,5792.154454166933
2023-10-11,8304.33521423783,3040.136573650446,17209.593047607596
2023-10-12,10549.021551917976,3260.8472550495703,20508.92880252249
2023-10-13,12196.352684174499,1800.9089006452784,13512.947487059257
2023-10-14,5355.1800798645445,1835.3197273280557,14042.868182428228
2023-10-15,6278.822470343169,1835.326596885056,14088.174071222486
2023-10-16,5026.327646783217,1291.5148883852544,7653.406683314381
2023-10-17,10193.911392216396,2006.6512539385888,14788.738113823933
2023-10-18,8543.632462697844,2510.561001325228,15350.234330691952
2023-10-19,9137.407546482214,3350.296678410069,16607.445167376845
2023-10-20,8284.85136890826,3565.2733950415154,16950.46634022725
2023-10-21,8638.930807897415,3583.028779409266,16495.959250571577
2023-10-22,4358.288651595869,2283.5920925478085,10368.844901326069
2023-10-23,6753.431837918955,1959.7094907750748,17225.404049500925
2023-10-24,5996.683731227528,2867.668784473472,13269.220510825844
2023-10-25,5223.282737376417,3614.4143000192357,11207.107160027974
2023-10-26,6236.379947119114,3614.4143000192357,15966.698303617211
2023-10-27,6144.730558118349,3614.4143000192357,15873.373414826505
2023-10-28,5464.956469099211,3588.525544907398,14517.356954630346
2023-10-29,2708.381780057457,3517.0289843640976,8053.069828922172
2023-10-30,6275.966519388697,3558.7965045168307,20763.20172420659
2023-10-31,12196.352684174499,3537.4002196804545,10316.429415761017
2023-11-01,5370.815404320693,3614.4143000192357,20763.20172420659
2023-11-02,12196.352684174499,2912.76796408608,11030.210786760508
2023-11-03,7202.991208609918,2643.6880104420097,16890.746667150022
2023-11-04,9196.498186610628,2293.1139694230783,16387.10583450516
2023-11-05,5551.739285780441,1728.2791351350804,17087.2453240228
2023-11-06,6765.70662550585,2585.8179827936424,14511.595893167114
2023-11-07,7036.492058630034,2653.864393577307,14143.445389378336
2023-11-08,7988.563910045976,3274.9347513147964,15410.110435571312
2023-11-09,6950.085563053521,2956.214690073764,18906.24033823054
2023-11-10,9217.823581654426,2503.7548171688736,14443.002165925043
2023-11-11,9903.011617409114,2374.044864872862,16778.804273161833
2023-11-12,4070.95662372194,612.5973590849839,9381.75556264824
2023-11-13,6605.894255323489,2845.1989789773206,16342.866701613177
2023-11-14,7748.3679825746385,2573.6264499529143,13340.814065509505
2023-11-15,7388.666210528695,2746.4934337697214,18852.52146783835
2023-11-16,8320.27399442579,2825.5927514737573,18508.3869032645
2023-11-17,9496.018360114524,3159.925392482946,20437.886732796094
2023-11-18,9685.862506470665,2559.95908909698,18939.72000491358
2023-11-19,7836.903628421769,1609.781504963678,18478.2390806316
2023-11-20,9877.900673992388,2074.579356507384,16535.787150582186
2023-11-21,7446.870049304484,2505.7160734280883,15436.68073330671
2023-11-22,6670.728861664535,2965.0549920978115,15673.32005014065
2023-11-23,6898.063467582238,2889.740932846425,16408.53878859985
2023-11-24,7801.310592010566,2648.777117269073,17873.488055112033
2023-11-25,8818.533785880496,1760.9386850601363,16377.67194508089
2023-11-26,7865.80349032237,1746.0840967447607,9083.066816840948
2023-11-27,7689.939581255807,3168.398312680872,15758.618431719118
2023-11-28,9105.111080089644,2329.783534766468,13325.790270370666
2023-11-29,9370.184529668855,3323.8140334643485,10743.471446776415
2023-11-30,2708.381780057457,612.5973590849839,5276.961890787317
2023-12-01,2708.381780057457,655.1665226992982,7044.370352423654
2023-12-02,10913.326565635403,3155.451083857521,20150.37334546708
2023-12-03,6221.631532908955,1479.283590702304,12633.876629463502
2023-12-04,3333.6668626319824,2885.7933358847927,16938.91945964325
2023-12-05,12196.352684174499,1860.4390165284503,12299.24548413088
2023-12-06,7266.525197961682,2443.1149839889536,20763.20172420659
2023-12-07,11566.322118197522,2880.5025908569523,18199.381594236864
2023-12-08,8896.029479460489,3259.915681471508,18143.520563305177
2023-12-09,8309.716662389868,895.3452899088041,18147.142030639287
2023-12-10,10032.120923173672,1717.2726661208042,16148.649109884504
2023-12-11,9184.298402427914,2301.520524044375,12685.3911032511
2023-12-12,8740.54255445547,2589.328374200652,18410.008343106943
2023-12-13,12196.352684174499,3579.7880648977703,16090.799198126797
2023-12-14,11159.792449647506,3022.379105808752,19212.019855411618
2023-12-15,9118.382004615496,3141.2218277442976,17367.21859592639
2023-12-16,7906.9686626639395,2542.1228899140574,19583.275682634656
2023-12-17,5747.128432356882,1106.094365670067,14106.82680237409
2023-12-18,5576.289517974142,2761.9791838397564,16811.537753701643
2023-12-19,7948.531307990036,2736.3867008814077,18575.461383634138
2023-12-20,6883.0224912288695,2631.01416019409,20414.723204125
2023-12-21,9603.989151847094,2479.079019705613,18938.532360745023
2023-12-22,8961.353537028519,3314.751010858286,20763.20172420659
2023-12-23,11898.965031946062,2710.0870950971025,20670.20178307241
2023-12-24,7282.389210142101,1367.4144695781706,12741.536046689627
2023-12-25,6344.371893005258,875.7258790426822,8008.550957919991
2023-12-26,6893.549562473983,2617.1998539210404,19084.77489774942
2023-12-27,9494.734332813425,2892.015379598679,12811.38149011584
2023-12-28,8819.437058396192,2549.0606686290967,18232.916885223654
2023-12-29,10100.09179671884,3261.2175390731268,20265.85408974641
2023-12-30,9518.993910025894,2221.2889138404994,20763.20172420659
2023-12-31,5773.642122793639,1079.052608155659,12419.84949447343
2024-01-01,3415.601530070987,849.4439151304094,9875.02663465226
2024-01-02,8381.29215252894,3614.4143000192357,15173.85751379006
2024-01-03,8132.230864863639,3614.4143000192357,18460.07494786484
2024-01-04,6075.57570468819,1900.3898814891213,12567.605459370205
2024-01-05,6610.115693591405,2769.324708496992,17724.416241014984
2024-01-06,6085.287643025234,1416.5190808299371,15355.156782356062
2024-01-07,4346.821335705843,831.3323046283572,13172.357441387498
2024-01-08,5141.120513348219,1836.098385350038,15600.498285402771
2024-01-09,5463.5065469791325,2083.4437659765454,14950.431830461112
2024-01-10,5054.260636481341,1459.4562158436288,14618.44072709732
2024-01-11,6907.605609494535,2341.758355157177,18033.08622185048
2024-01-12,6913.486502954776,2424.2801299762486,18985.35507496395
2024-01-13,7568.221130944516,1878.312927258148,16929.62504167214
2024-01-14,6064.137409125834,1446.3375742686155,15490.941526190672
2024-01-15,6329.285980324986,2328.363727360147,15773.14714107848
2024-01-16,7406.67184340145,2254.5739128994323,14749.445330237608
2024-01-17,5146.252929191294,2624.675722679203,15290.351570032715
2024-01-18,5052.057491289,2511.1582264685694,16285.941902088589
2024-01-19,7091.868476076786,2652.046374553595,17178.551461540355
2024-01-20,8603.583958807605,1980.48168194508,5276.961890787317
2024-01-21,4877.953799311977,965.7417094051416,13443.372840310556
2024-01-22,5161.724105875961,2056.976875593503,14724.223815543308
2024-01-23,6163.6546729784,2531.2576702341903,13768.763467269182
2024-01-24,3374.967522886624,1521.2071358748908,8469.636100497812
2024-01-25,5591.505421732284,2694.9557093783837,16137.40845059424
2024-01-26,7347.78302276919,2202.8502403392245,15872.187340710298
2024-01-27,5360.152278257915,1741.3442688020234,14899.354596279589
2024-01-28,5932.209298858269,961.9101223186228,13541.12645386856
2024-01-29,4721.963019160699,2665.432552021537,16580.05821342582
2024-01-30,10073.340685192246,2916.9075319132776,19570.71331660364
2024-01-31,6769.928519249763,3614.4143000192357,15530.75872504208
2024-02-01,5070.380976759185,2570.5064707150977,16126.944088706225
2024-02-02,4380.751240591965,2175.398874438965,16623.398545665274
2024-02-03,7262.20591340042,1754.2615454547356,17975.684196318725
2024-02-04,4912.188830528217,1126.4881601475793,13237.013753335006
2024-02-05,4770.328331240913,1468.114888774137,13666.069969472986
2024-02-06,6494.652415453417,2971.508951006307,15897.486964428566
2024-02-07,6587.257044342362,2780.2941268164086,15303.51731721071
2024-02-08,5983.937839314746,2118.904721368566,16426.829031454952
2024-02-09,9264.515509499415,2531.66398129845,18630.50396476968
2024-02-10,8850.397206404323,2647.21279818448,18431.75042869652
2024-02-11,6035.154822878278,1259.821987646725,6573.85755564169
2024-02-12,5432.377973372022,1013.3724250267536,5276.961890787317
2024-02-13,6782.667456122791,1168.7595461475069,13396.887796948187
2024-02-14,5886.067219110806,2869.2821797204706,13023.671428017493
2024-02-15,6811.809843017238,2468.0187255209594,16192.35670403856
2024-02-16,6635.847460184186,2958.742522301157,19134.30144332635
2024-02-17,6240.00791924504,2146.781376517713,17485.039301091256
2024-02-18,4329.425996820349,1069.261303957371,15926.523727934918
2024-02-19,6078.626331148605,1713.5533602216678,14678.857541287263
2024-02-20,2708.381780057457,1098.6770038225231,5276.961890787317
2024-02-21,2708.381780057457,612.5973590849839,5276.961890787317
2024-02-22,6642.063667240011,2878.7115334130585,13307.850496119929
2024-02-23,5145.093560694427,2780.687303216669,15650.895780880604
2024-02-24,5072.300125796838,1842.7487071598252,19784.917550939757
2024-02-25,6474.2553560686,888.1203569299299,15124.672733320393
2024-02-26,5579.0933022242125,1115.395582433597,10908.873414352249
2024-02-27,7508.638642361469,3310.229534287651,15974.681747114602
2024-02-28,5858.27270192069,2756.416959309269,18695.995260665662
2024-02-29,8781.709786355701,2729.5196616544767,20763.20172420659
2024-03-01,8928.937697948095,2575.4042803693587,17847.12111902295
2024-03-02,6836.790922583689,1726.4030161872026,17234.766132191926
2024-03-03,5743.005630945725,1280.9332028497256,15470.257428400835
2024-03-04,6104.8738703636445,2425.5863325505743,12257.249843372516
2024-03-05,6680.737082647609,2705.286251161496,14229.402982596755
2024-03-06,4966.330995134565,2664.410464898393,16699.650723641924
2024-03-07,6579.467064750372,2261.571915703806,18401.668744856903
2024-03-08,6100.009418198436,2263.706947415828,16461.364369984723
2024-03-09,7515.247059211628,1770.7196505992777,16680.53154775804
2024-03-10,6782.125636829003,1679.971031412771,17210.10176665928
2024-03-11,7204.441746720261,2211.551965793277,11612.927210900158
2024-03-12,7552.61868881296,1866.7034676047083,14039.170960951582
2024-03-13,6337.078091319106,2408.030388729236,16658.983507907793
2024-03-14,6533.543611435207,1934.299229933535,19101.0643563726
2024-03-15,7121.136529757515,2435.612334037879,20080.703522478256
2024-03-16,7272.290188201652,2106.3834880586155,19201.651062575456
2024-03-17,5740.372764866203,835.6010236424409,16829.03054077666
2024-03-18,5710.710176146187,1710.7471516453847,12755.0923645783
2024-03-19,8462.578778778616,2804.632594147938,19184.440496889674
2024-03-20,5062.385437627894,2580.157200909596,14521.418079285337
2024-03-21,6218.400176889207,2613.019870958827,18739.354191375605
2024-03-22,7737.513160734338,3077.1127335983365,20763.20172420659
2024-03-23,11670.311457789428,1846.3270324784703,12278.953611512436
2024-03-24,6372.456409402272,986.4800461278576,19480.41993712305
2024-03-25,7142.216543812794,2678.806618987314,15315.43091849938
2024-03-26,9960.611666364732,3309.9205933857875,17857.862094795222
2024-03-27,11393.60339330654,2796.622481147242,20763.20172420659
2024-03-28,4470.488170536168,3270.280721162828,20763.20172420659
2024-03-29,6931.614031969064,2094.440806563175,20657.21935850596
2024-03-30,7298.929527459769,2315.566831695662,17766.614135150197
2024-03-31,8242.834525509768,909.0462082600912,19739.403874806158
2024-04-01,4047.562722238498,879.1081312679781,10616.35026892793
2024-04-02,4798.605275571448,969.6651762603052,10833.233167494913
2024-04-03,4532.061639576215,2675.663689633967,16046.815778787824
2024-04-04,4733.315563732564,1965.7379852888264,16355.12410211589
2024-04-05,6846.439748241304,2137.458500467777,18024.12092415436
2024-04-06,6217.522973431388,1795.814157136373,15909.265959040164
2024-04-07,5098.879098394551,1181.8631244280534,14184.239378800436
2024-04-08,5741.577444446258,1691.7175477251185,17915.461405644313
2024-04-09,7226.247006501813,2359.753754612952,16059.571722036868
2024-04-10,4769.732576866836,2160.822245057056,18113.08188992678
2024-04-11,5910.65230332643,2070.89281959987,18711.55280581985
2024-04-12,6764.278142230432,2518.676242953702,18248.310768367603
2024-04-13,6096.339105021084,2049.055392043235,17330.345351256972
2024-04-14,5120.275902046913,952.1212575892748,14739.978903309364
2024-04-15,9029.285618684657,2048.942860026337,8806.951470552904
2024-04-16,7922.676676447708,2885.479718093585,17741.664196393216
2024-04-17,6337.881706764668,2523.6286345078097,18516.33124543188
2024-04-18,6204.118219700806,1764.0355446304757,16325.196695835031
2024-04-19,6763.713890315178,2083.1781584121763,19349.632639583117
2024-04-20,6517.916675388909,2542.8277086805,19531.51831285208
2024-04-21,5233.261539438367,1088.069115902149,15347.258942556213
2024-04-22,5764.182674702267,2117.718989546168,13405.204029436589
2024-04-23,6531.644179660784,2228.6132650032164,12595.831297517674
2024-04-24,5640.100111116805,2019.7976742700523,15701.017167694465
2024-04-25,7646.638206483739,2323.724681463993,19798.252055352063
2024-04-26,9116.711790088088,2622.746091938561,17983.814458387198
2024-04-27,8829.403612369488,2129.5045629264723,18328.33847144795
2024-04-28,9080.904221981878,2252.910413657989,17619.036613419066
2024-04-29,6274.860987940899,2270.5244360276106,16583.249119926033
2024-04-30,7930.066217376223,3284.063401338091,20274.320993671376
2024-05-01,5460.990981464535,1029.4870121439076,13206.039726717265
2024-05-02,5132.138453826879,2198.7354005982165,16325.649339890297
2024-05-03,7637.504010027535,2847.367310217083,17410.121471678285
2024-05-04,6504.797332628567,2175.3352568413798,16190.539004916049
2024-05-05,4792.932357487412,1089.05167848924,14511.743190782903
2024-05-06,6251.9911509503045,2525.189285602271,13805.67699223344
2024-05-07,6527.990063563551,1830.324766575703,16409.335199846162
2024-05-08,7010.053294221223,2327.743948485563,20763.20172420659
2024-05-09,6108.454855799692,791.4882857907129,5276.961890787317
2024-05-10,5927.285193545547,2114.883026613467,15505.641335530934
2024-05-11,6474.333322410574,1877.5254373059804,17663.356804506853
2024-05-12,5532.650773905552,1126.5741905394975,15865.935875734018
2024-05-13,6642.255444962673,2291.621598671085,18414.012086743744
2024-05-14,7190.03099622172,2379.2789063127734,16643.734016266735
2024-05-15,7152.8975280109535,2321.6180903889526,18259.920700021357
2024-05-16,7295.8662824175135,2546.2964966751906,9542.56842055596
2024-05-17,7703.818136444849,2737.012581654873,17753.734732565004
2024-05-18,10259.906657089996,2175.0091411774115,14267.85251275434
2024-05-19,12196.352684174499,1269.402556406004,11228.640740944107
2024-05-20,5343.670100093325,2305.9467870423555,15349.888213280856
2024-05-21,6708.55556412899,3087.7697121520537,16253.05447485533
2024-05-22,6077.269785100596,2249.8880579409806,15755.779255065216
2024-05-23,5870.848574528382,2756.0798240039176,17382.665335115682
2024-05-24,7508.179044793104,3271.5830522232045,15961.348811050717
2024-05-25,5984.948072555463,1940.608032646454,15527.803664078496
2024-05-26,5704.85221545489,1136.147386456086,15804.147372256748
2024-05-27,6983.618007922844,2138.784212400185,15140.798206019768
2024-05-28,8456.143428854137,2274.9211134905468,19683.516307995556
2024-05-29,12068.9139066484,2782.230705473672,15595.346103703772
2024-05-30,6748.841821913258,2967.7895098037084,20520.680508028552
2024-05-31,9868.66876871631,3055.631852039733,20763.20172420659
2024-06-01,7950.827883719538,1842.1794485058936,13556.45528344898
2024-06-02,5125.825142417969,1459.880196866645,17245.388190235048
2024-06-03,6647.694345959174,1794.9023585252355,14585.82848842452
2024-06-04,5555.42528533329,1731.015972397062,15866.8029978441
2024-06-05,6057.204484614334,1860.485984098542,16558.78889331567
2024-06-06,9408.710069737264,2447.2877202255368,11807.05753146804
2024-06-07,9056.581837613046,2446.6190255122,13799.400624906752
2024-06-08,6382.435613949575,1989.966231879332,19187.083686180024
2024-06-09,2708.381780057457,1372.3221096099046,15233.847257883526
2024-06-10,8809.025527178264,1956.2448927997884,13645.259202212326
2024-06-11,6039.892077694098,2658.625846290513,15369.118210777411
2024-06-12,6225.252471129496,2365.836192396575,13396.065069636425
2024-06-13,7263.830377256768,2941.80162655451,17147.172762252165
2024-06-14,10279.532787653136,2336.8337496800477,14698.879329508438
2024-06-15,5999.983377163372,1915.0271547381851,19115.70728628315
2024-06-16,5370.055137833652,1370.6857499742546,12262.9963629774
2024-06-17,8043.555612557351,1275.4250073096316,14458.6201347308
2024-06-18,5831.95926977805,2275.282555072038,18982.555770203864
2024-06-19,10686.012835583864,3087.8922237472234,16277.390784904634
2024-06-20,3120.0468941725826,1725.3471132923632,10030.978880377885
2024-06-21,5070.137788435373,1242.536310013299,14253.7282283182
2024-06-22,6935.025477651157,896.650812404588,13665.908159982184
2024-06-23,8433.924453946865,1290.1376200874442,13280.002349947768
2024-06-24,7663.953962696302,1778.8728090707605,12034.47772758292
2024-06-25,6169.545026586926,1827.785471115144,16900.234678576802
2024-06-26,7008.753079562344,2781.1550094812105,19353.32014685115
2024-06-27,7917.808398927542,2228.6755128058767,14005.051660060915
2024-06-28,11467.128037506534,2502.44284871301,7973.595844963398
2024-06-29,7963.2011549899635,2514.2723432055573,18991.52477798501
2024-06-30,6389.724744018558,1226.8241334874986,15229.233744257006
2024-07-01,9191.699812361923,1933.920770420679,18650.418661361826
2024-07-02,4607.786143956034,1799.5256238626837,18561.53820234117
2024-07-03,6486.019747859923,2198.209788905994,16977.4645293174
2024-07-04,7896.16844771177,2263.5079817499286,19468.51031753323
2024-07-05,7425.367214573071,2571.097372711029,12465.741742510894
2024-07-06,5750.473997284673,1817.6825202773796,16655.28119314906
2024-07-07,5042.281318290415,1236.7649611618262,16947.93684431792
2024-07-08,7390.361539113949,2081.1744771609974,17982.89450016054
2024-07-09,6134.894948896573,1383.9125822847932,12224.520159828448
2024-07-10,6786.814805351581,2374.577167350852,15078.592754199311
2024-07-11,8376.515923324794,1928.7814835802424,18500.543486943083
2024-07-12,9776.610243489587,3004.3669830747285,14504.947744060792
2024-07-13,7252.241511261322,1728.5146585882717,17255.693233917842
2024-07-14,5773.531473253653,1002.1093162469674,13503.114592193686
2024-07-15,9301.320049281409,1771.7891576735449,14179.603746087212
2024-07-16,3381.414595926121,2070.672526975205,5474.483280858159
2024-07-17,7245.662239847658,2641.767571628911,14422.061958127322
2024-07-18,9352.17111557745,2453.026347062256,10293.711744284505
2024-07-19,8001.753629034757,2808.310386225129,15235.464812991178
2024-07-20,6033.351949216661,1506.8985944928024,13573.679052263784
2024-07-21,5093.58779784377,1099.8694831978182,15101.447986648049
2024-07-22,7035.250974618405,2167.4850196951093,13916.359384729045
2024-07-23,5052.175220821306,1830.386859315751,13157.155260553907
2024-07-24,6697.275126400815,2224.1925125386083,14325.91179951449
2024-07-25,6993.016864390781,2129.060313820576,16165.440260824858
2024-07-26,7771.280013991089,2088.888376589656,16234.909295775116
2024-07-27,6527.296001574869,2016.1560750357,16590.36731516736
2024-07-28,4493.6703044998185,1406.1433849568689,13315.10558123464
2024-07-29,8487.405947357525,1635.541683067559,14949.670644102627
2024-07-30,5411.522288083975,2007.5569352978248,16944.91780632059
2024-07-31,9007.871287269349,2906.6719046585413,20135.690094784783
2024-08-01,6866.061653110755,2148.466289301065,18909.433857648743
2024-08-02,9322.720424798985,2482.007426683,11153.810652250037
2024-08-03,6085.965370625051,1966.3828404533024,17786.987919123494
2024-08-04,5935.194442689577,1297.9119457064578,15555.79262822001
2024-08-05,7493.86155563864,1538.535299969186,14107.383577510323
2024-08-06,4325.307695571903,1812.1777037428828,14160.315938163843
2024-08-07,6773.43318177555,2126.0061214189677,16684.738642267846
2024-08-08,7278.062302085129,1994.6007792975029,18622.07661432945
2024-08-09,10386.085588500277,2793.8902233001727,13523.070326156689
2024-08-10,6458.110520133006,1787.5890340627625,18651.84282344951
2024-08-11,5205.287767309552,954.9730789846336,16951.564551023373
2024-08-12,10197.82113095156,2053.3663358173244,15145.32390069066
2024-08-13,4964.949844006402,2281.6245859823657,15287.92293162592
2024-08-14,6311.88653907249,2107.3585048433533,16053.48575928456
2024-08-15,7721.245678998703,2442.9378361140434,18317.131379817823
2024-08-16,7591.844427267283,2071.8405682667862,16707.453400895203
2024-08-17,5888.470453876635,1769.865038826488,16791.302384511564
2024-08-18,5181.795277250595,1283.5268097359383,15792.311098806957
2024-08-19,8508.950275546154,2004.474562177705,15955.358017170473
2024-08-20,5344.618077198547,1890.264077345556,14090.80489087063
2024-08-21,6017.456996005808,2459.3056359993006,14552.53427638511
2024-08-22,6801.25730271262,2520.0963231061432,17959.34633169477
2024-08-23,10400.49578635178,2365.82611660882,14703.241973969609
2024-08-24,6366.178870096383,1740.1626143562266,17190.71605928257
2024-08-25,4994.84879516389,1522.6071632729358,13518.3527076586
2024-08-26,9358.937710392724,2106.949091760553,14659.63084956145
2024-08-27,4715.249327344808,1810.5241387705016,15447.08979663311
2024-08-28,7288.603242587362,2305.439673619138,15507.01230222002
2024-08-29,7938.763122707968,2443.1862522688043,17324.71415795873
